"year","month","day","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
2007,8,12,20432,18163,16667,15623,14844,14653,15107,17125,20457,23901,26398,28821,31223,32882,34256,35481,36622,36931,36245,34583,32895,30710,26953,23003
2007,8,13,20073,17763,16441,15398,15249,15782,17264,17945,19739,22477,25546,28506,31137,33192,34586,36279,37080,37370,37178,35416,33304,30386,25481,21770
2007,8,14,18856,16857,15565,14521,14224,14893,16154,16857,18054,19579,21717,23662,25549,27663,29126,30831,32268,32915,32027,29527,27873,25817,21682,18120
2007,8,15,15459,13985,13183,12605,12835,13772,15521,16155,16936,18339,20509,23163,25879,29345,31505,34071,35936,36602,36081,34286,32477,30026,25647,21552
2007,8,16,18733,16894,15528,14589,14621,15479,17157,18015,19609,22144,20814,26621,32076,34892,36965,39011,39513,37344,35201,34377,33322,31636,27733,24150
2007,8,17,21587,19309,17765,16786,16521,17404,18750,19352,20134,22194,25066,27488,30258,32668,34591,36273,37179,37680,36535,34499,32232,29818,25911,21915
2007,8,18,18797,16760,15347,14598,14153,14214,14845,16448,18897,20874,23096,25165,26917,28014,28986,30360,31140,31067,30235,28049,26183,24566,21897,18571
2007,8,19,15903,13981,13080,12438,12309,12513,13180,14929,17374,19882,21966,23917,26667,29586,32416,34432,35069,35920,35322,34322,33802,31591,28163,24484
2007,8,20,21488,19390,17784,16572,16424,17177,18676,19519,20196,21473,23369,26354,29680,32613,34832,36247,36101,36746,36625,34946,33172,30584,26034,21902
2007,8,21,19162,17277,16184,15292,15229,16088,17878,18381,18721,20119,23112,26491,30371,33294,35506,32719,28931,29112,28553,27821,28041,26184,23083,20048
2007,8,22,17590,16609,15554,14727,15058,16044,17819,18448,18932,19929,21513,23614,24722,26162,27781,28952,30394,31903,32445,31259,30492,28403,24472,20965
2007,8,23,18666,17102,16051,15410,15371,16500,18145,18697,18888,19214,19909,20494,20835,22101,23640,26107,28261,29574,29616,28729,28725,27853,24328,21185
2007,8,24,18832,17498,16547,15822,15922,16617,18243,19089,20121,21951,24135,27302,30611,33159,35099,36663,36595,36122,34378,32453,31745,29221,26380,23086
2007,8,25,20392,18241,16797,15815,15480,15537,16385,18254,21546,24622,28360,31988,35073,36695,38834,39893,40697,41050,39913,37456,36097,33015,29026,24839
2007,8,26,21503,19215,17597,16521,15742,15348,15811,17877,21246,24625,26698,26929,27499,26136,24677,24996,26815,27362,27310,26963,26913,25112,21592,18794
2007,8,27,16656,15360,14530,14080,14215,15249,18224,18386,18385,19554,21214,23178,25327,27369,29111,30557,32001,33230,32866,31030,30132,27175,22958,19646
2007,8,28,17318,16230,15524,14713,14708,15869,18197,18509,18749,19647,21138,23260,25831,28319,30746,31835,32224,33032,32655,31536,31195,28446,24476,21133
2007,8,29,18600,17354,16021,15217,15101,16403,18411,18554,18864,20177,22177,24831,27302,29939,31772,33226,34451,35382,34910,33121,32006,29275,24894,20950
2007,8,30,18553,17252,16035,15112,14944,15797,18179,18216,18206,19538,21806,23970,27139,31071,32537,34109,33648,32390,30812,29778,29492,26895,23427,20046
2007,8,31,17757,16058,14818,14314,14305,15010,17815,18195,18348,19485,21533,23454,26089,27780,29474,31446,33061,33416,32366,30500,29764,27677,24697,21732
2007,9,1,19098,17089,15476,14690,14415,14361,15119,16357,17785,18850,20077,21446,23290,24476,24771,24928,25261,25807,25401,23700,23294,21329,18796,15946
2007,9,2,13683,12290,11446,11013,10911,11142,11871,13751,16254,18650,19658,20471,22438,23860,25399,27113,28512,29233,28743,26875,25716,23414,20483,17083
2007,9,3,14454,12853,12251,11622,11520,11480,12118,13431,16095,18544,20255,21946,24512,26753,28765,30289,31579,32025,31036,28944,27777,24841,21205,17784
2007,9,4,15433,14170,13351,12596,12819,14303,16840,17583,17560,17851,19844,22061,24555,26873,28541,30308,31750,32253,31654,29966,28909,25575,21269,17583
2007,9,5,15371,14002,13008,12137,12539,13736,16533,16784,16422,17442,18994,21642,24562,26999,29487,31794,33490,34189,33708,31677,30076,26555,22126,18886
2007,9,6,16552,15158,14247,13396,13498,14557,17200,17473,16983,17834,19614,21889,24842,27707,30170,32145,33680,33989,33114,31572,30653,27500,23344,19973
2007,9,7,17459,16057,15028,14150,14251,15263,17826,18128,18185,19771,22186,24453,27197,29560,31591,32789,33974,34015,32945,30677,29318,26716,23774,20715
2007,9,8,18149,16383,14902,13989,13643,13611,14429,15443,17604,19853,22592,25436,28666,31444,33595,34839,35512,35414,33391,30862,29349,25873,22631,19602
2007,9,9,17231,15148,13896,12998,12579,12482,12893,14518,17417,19982,21466,23687,26333,28752,30793,32572,33521,33711,31990,30138,28551,24721,21276,18700
2007,9,10,16742,15405,14578,14122,14243,15094,17998,18196,17574,17847,19251,21544,23983,26538,27990,29546,30723,30484,30430,29427,28993,26561,22840,19962
2007,9,11,17886,16754,15800,15316,15404,16421,18769,19200,19072,20568,22824,24274,24344,24254,23451,22651,22190,22920,22732,23124,24055,22100,19199,16588
2007,9,12,14818,13712,12810,12235,12293,13238,15925,16101,15474,16228,17355,18118,19424,20799,22308,24237,25983,26641,25754,24065,23479,20902,17337,14669
2007,9,13,12824,12026,11451,11108,11448,12772,15545,15555,14767,14624,14628,14917,15609,16741,17664,19581,21488,22789,22911,22565,23209,21183,18156,15460
2007,9,14,13702,12887,12475,12220,12491,13990,16668,17276,16481,16624,16708,17072,17097,17562,17080,17623,17845,18321,18480,19013,18913,18059,16440,14455
2007,9,15,13015,12276,11720,11411,11370,11767,12845,14297,16044,16943,17888,18151,18323,18449,18841,19338,20083,20025,19087,18215,18175,16711,14978,13103
2007,9,16,11930,10964,10387,10155,10196,10569,11526,13445,15413,16206,15885,15479,15533,15477,15166,15737,16057,16456,16792,17242,17423,16136,14404,12551
2007,9,17,11251,10828,10719,10627,11057,12751,15941,16246,15051,14700,14381,14116,14281,14687,14607,15185,16184,17204,17689,18270,18773,17261,14489,12443
2007,9,18,11117,10772,10614,10403,10939,12523,15578,16056,15047,14714,14540,14412,14320,14445,14830,15785,16895,17718,17793,18496,18859,17448,14809,12921
2007,9,19,11563,11131,10742,10616,11049,12497,15417,15764,14747,14302,14126,14002,14413,14941,15569,16842,18235,19159,19465,19516,19653,18118,15415,13028
2007,9,20,11849,11110,10752,10487,10988,12451,15240,15365,14498,14247,14757,14681,14868,15755,16546,17907,19097,19693,19567,20042,20439,18997,16376,14126
2007,9,21,12661,11773,11311,10959,11341,12491,15263,15756,15206,15224,15361,15500,15544,15579,15463,16169,17368,18123,18209,19010,19494,18451,16398,14442
2007,9,22,13268,12246,11583,11303,11170,11657,13070,14558,16081,17719,19386,20702,22849,24367,25873,26935,28057,28098,27060,26016,24856,22644,20277,17651
2007,9,23,15207,13753,12768,12184,11921,11816,12456,14201,17119,19518,21293,23207,25739,27660,29110,30020,30502,30096,28831,27723,26510,23172,19835,17078
2007,9,24,14817,13619,12809,12195,12231,13431,15682,15887,15353,15831,16625,18281,19898,21591,22780,24640,25892,26361,25645,24660,23402,20559,17504,14766
2007,9,25,12888,12037,11528,11122,11353,12612,15356,15566,14740,14879,15806,17417,19584,22180,24182,26116,27959,28741,27458,26803,25311,22128,18913,16050
2007,9,26,14170,13109,12564,12108,12118,13171,16218,16262,15576,16074,17498,19346,21677,24293,26153,28051,29670,29793,28937,27681,25997,22864,19558,16616
2007,9,27,14712,13433,12635,12001,12179,13216,16133,16115,15260,16118,17453,19532,22085,24430,26148,26838,27423,27795,26022,25183,24079,21907,18906,16256
2007,9,28,14338,13221,12659,12283,12473,13543,16227,16536,15914,16396,17433,17968,18740,19424,20208,20809,21344,21312,19931,19387,18844,17368,15390,13721
2007,9,29,12190,11184,10553,10329,10481,10993,12122,13824,15278,15794,15568,15551,15482,16010,16628,17426,18519,18866,18187,18490,18091,16359,14518,12672
2007,9,30,11206,10361,10044,9846,9868,10220,11347,13407,15536,16262,15432,15353,15886,16222,16536,17071,18078,18153,18231,18563,18136,16097,14324,12254
2007,10,1,11077,10544,10398,10467,10917,12308,15484,15667,14614,14131,14302,14454,14782,15434,15713,16432,17819,18790,18545,19223,18970,17072,14572,12597
2007,10,2,11380,10924,10660,10471,10797,12161,14898,15514,14455,14365,14481,14698,15119,15947,16573,17796,19225,19683,19103,19723,19848,17937,15753,13441
2007,10,3,11936,11318,10930,10771,11129,12546,15513,15875,14838,15184,15846,16781,17782,19139,20493,22074,23641,24209,23834,23934,22844,20462,17096,14497
2007,10,4,13023,12015,11500,11175,11535,12946,15836,16145,15098,15444,16574,18226,19847,21682,22707,24104,25316,25438,24987,25096,23750,21491,18937,16246
2007,10,5,14418,13388,12663,12061,12428,13552,16417,17163,16469,16678,17850,19169,20324,21945,22809,23865,24020,24166,23411,23258,22798,21114,18864,16553
2007,10,6,14898,13742,13009,12588,12669,13069,13889,15315,16695,17728,18809,19143,20394,22036,23550,25201,26122,25738,24231,23657,22363,19734,17708,15097
2007,10,7,13039,11940,11103,10840,10740,10851,11714,13388,15862,17638,18689,20521,22839,25026,26939,28114,28944,28553,27285,27106,25221,21826,18945,16420
2007,10,8,14372,13178,12393,11990,12142,13224,15903,16457,16065,17145,18831,20433,23012,25232,26735,28216,29407,29359,28153,27613,26084,22871,19596,16603
2007,10,9,14850,13761,12840,12291,12565,13713,16492,16880,16053,16486,17838,20034,22871,25288,26897,27670,27439,27750,26969,26248,24834,22148,19350,16645
2007,10,10,14832,13744,13117,12730,12695,13702,16320,16449,15483,15830,16802,17491,18496,19880,20940,22027,22541,22622,21791,21875,20121,18115,15745,13298
2007,10,11,11757,11131,10632,10385,10782,12250,15268,15538,14343,14191,14035,13669,13428,13423,13253,13612,14294,15222,16349,17771,17527,16315,14281,12566
2007,10,12,11507,11017,11138,11056,11514,13086,16472,16657,15344,14931,14561,14218,13813,13432,13259,13630,14118,14972,15916,16937,16720,15681,14143,12787
2007,10,13,11763,11259,11228,11328,11686,12660,14376,16241,17761,17171,16158,15271,14603,14102,13753,13726,14470,14969,15261,16704,16236,15149,14003,12531
2007,10,14,11427,10816,10714,10744,11071,11655,12906,15303,17388,17761,16540,15549,15283,14931,14477,14566,15071,15479,16409,17585,17162,15371,13654,12239
2007,10,15,11325,10809,10729,10809,11537,13482,16551,17240,16256,15562,14977,14425,14283,14362,14292,14755,15614,16330,17030,18547,17979,16308,14327,12330
2007,10,16,11140,10635,10471,10400,10952,12412,15662,16276,15225,14599,14020,13774,13938,14571,14750,15111,15666,16446,17129,18262,18008,16499,14362,12560
2007,10,17,11052,10552,10434,10312,10761,12188,14333,14881,14498,14474,14699,14739,15306,15492,15523,16411,17461,18146,18533,19645,19251,17578,14956,13102
2007,10,18,11857,10986,10611,10406,10814,12120,14892,15483,14440,14393,14760,14780,15340,16034,15841,16420,17394,18001,18831,19992,19888,18308,16053,13880
2007,10,19,12433,11878,11553,11315,11661,13065,16004,16755,15717,15718,16142,15911,15416,15592,15647,16085,16741,17190,17905,18472,17459,16197,14589,12701
2007,10,20,11313,10506,10059,9828,10020,10597,11835,13312,14992,15445,15757,15663,15404,15053,14834,15361,15647,15556,16021,16803,16086,15116,13992,12704
2007,10,21,11334,10847,10444,10363,10765,11419,12631,14524,16760,17340,16032,15301,15327,15232,15097,15622,15937,16368,16865,18107,17708,15719,14230,12446
2007,10,22,11264,10886,10800,10777,11408,13091,16237,16680,15624,15201,14650,14321,14309,14487,14311,14641,15627,16596,17825,19382,18622,16946,14928,13256
2007,10,23,11736,10960,10863,10846,11271,12467,15456,15797,14968,14709,14864,14789,14472,14616,14507,14908,15818,16953,18372,19895,19572,18270,16110,13978
2007,10,24,12858,12314,12029,12011,12158,13495,16493,17200,15916,15745,15950,15956,15745,15887,15266,15131,16027,17203,18431,18704,18020,16706,14812,12887
2007,10,25,11650,11162,10876,10776,11069,12428,15234,16199,15426,15613,15488,15715,15512,14993,15003,15180,16211,17773,19477,19907,18856,17740,15489,14082
2007,10,26,12588,12227,11751,11696,11984,13516,16378,17019,16666,16618,16841,16573,16024,15970,15909,15912,16589,17498,18391,18319,17415,16474,15038,13496
2007,10,27,12518,11769,11142,10998,11178,11960,12740,14161,15694,16703,16421,15953,15836,15489,15095,14938,15344,15331,16121,17015,16540,14615,13943,12872
2007,10,28,11880,11551,11109,11086,11284,11852,13041,15017,17211,17668,16493,15860,15653,15054,14535,14178,14513,15228,16921,18555,18063,17106,16161,15189
2007,10,29,14469,14373,14894,15444,16682,19243,23682,24726,23317,21124,18673,17172,15477,14956,14630,14602,14895,16135,18601,20970,20845,19515,16702,15561
2007,10,30,15991,18291,17649,17939,19163,21350,25227,25910,23773,21217,18678,16875,15409,14658,14113,14038,14792,15705,17697,19483,19545,18691,17058,15690
2007,10,31,14980,15144,15643,16302,17493,20171,24020,24864,22674,20318,18152,16049,14863,14266,13809,13759,14699,15034,16089,16744,17072,17085,15779,14332
2007,11,1,13406,13328,13672,13925,14461,16189,19311,20002,18074,16809,15860,14601,14079,13847,13616,13957,14263,15278,17195,18351,18562,17397,15549,13972
2007,11,2,13054,12958,13118,13620,14893,17129,21013,22161,20615,19171,17869,16669,15514,14843,14000,14179,14831,15848,17915,19634,19659,19112,18123,17408
2007,11,3,16739,16599,16940,17518,18307,19571,21530,23279,24419,22917,20910,18730,17132,15718,14875,14643,14925,15581,17165,18443,17945,17163,16196,15072
2007,11,4,13701,13493,13818,14381,15461,16465,18113,20756,21940,21265,19270,17420,16413,15315,14841,14477,15368,17576,19189,19296,18810,17461,16691,15730
2007,11,5,15229,15080,15793,16464,18066,20890,24235,23585,20739,18449,16929,15438,14623,14187,13795,13914,15064,17867,19221,19448,18832,17462,15744,13906
2007,11,6,12981,12713,12276,12456,13214,14947,17808,18786,18310,17659,17099,16543,15723,15486,15383,15530,16846,20001,21814,22516,22534,21316,19897,18516
2007,11,7,18016,18148,18427,19120,20416,22586,26141,25140,22014,20084,18339,17136,16217,15404,15338,15638,17521,21059,23148,23769,23591,22923,21760,21161
2007,11,8,21068,21651,22648,22873,24301,26622,30092,30157,27511,25211,22599,20423,18766,17728,16915,17662,19689,22519,24511,24793,24371,22755,21017,19848
2007,11,9,18975,18670,18550,18822,19755,21537,24240,24103,23112,21455,20252,18532,17147,16880,16601,17396,18685,20564,21613,21286,20915,20041,18546,17004
2007,11,10,15954,15964,16205,16636,17439,18736,20162,21772,21999,20841,19562,18403,17860,17355,16558,16505,17923,20874,21950,21914,21942,21115,20212,19562
2007,11,11,19072,18835,19424,20322,21495,23102,25255,27716,27531,24391,21050,18650,17642,16809,16047,16165,17592,20214,21497,21329,20543,19178,17658,16377
2007,11,12,15690,15255,15228,15721,16585,18665,22056,22224,20222,18324,16753,15441,14619,13970,13768,13994,15121,17597,19042,18940,18140,17002,15151,13164
2007,11,13,12116,11641,11752,11599,12366,14087,17030,17573,15995,15361,15232,14987,14754,14799,14198,14366,15351,18068,19442,19159,18699,17084,15182,13717
2007,11,14,12515,12117,12184,12500,13287,15171,18351,18278,16910,15820,14419,14049,13557,13977,13820,13801,14793,17162,18528,18353,17525,16147,14539,13059
2007,11,15,11791,11294,10984,11000,11537,13350,17054,17598,17260,17146,16980,17039,15981,15828,16150,17304,18894,22331,24235,24397,24351,23010,21094,19079
2007,11,16,18271,18222,18128,18391,19379,21684,25403,25058,23020,21522,20204,17935,17592,17685,16882,17188,19022,22286,24166,24710,24783,24062,22648,21741
2007,11,17,21432,21465,21191,21336,21843,22941,25088,27019,27115,24938,21858,19721,18665,17666,17285,17519,18683,21262,21989,21842,21501,20985,20004,19273
2007,11,18,18652,18221,18395,19019,20121,20969,22897,24661,24507,22309,19415,17542,16497,15654,15127,15051,15653,18129,18870,18883,18902,17410,16469,14975
2007,11,19,14305,14231,14434,14639,15728,17824,21176,21396,20132,19129,17991,16541,15510,14910,14528,14561,16033,19416,20793,20561,20110,18990,17381,15819
2007,11,20,14858,14505,14947,15402,16292,18284,21156,21190,19894,17747,16133,14779,14319,14096,13467,13692,14127,16468,18111,18267,17884,16561,15330,14256
2007,11,21,13444,13037,13201,13438,14409,16212,19146,19977,18838,17724,16896,16219,15539,14973,14666,14753,15508,17590,18573,18482,18143,16996,15068,13484
2007,11,22,11948,11160,10695,10431,10679,11336,12567,14297,16937,18551,19623,19597,18245,17010,16150,15149,14384,15454,15874,16333,16624,16686,15957,15234
2007,11,23,14689,14785,15430,16327,17380,18642,20843,22440,22310,21209,20012,18761,17686,16566,16331,16683,18308,22075,23594,23842,24115,23809,23661,22917
2007,11,24,22651,22986,23580,24629,26067,27899,30367,32055,30752,27379,24299,21730,19807,18431,17251,17822,20250,22646,23792,24370,24095,23121,21863,20240
2007,11,25,18906,18208,17983,18007,18245,19001,20218,22237,23727,23255,21966,20448,19854,18895,17967,17764,19046,21126,21191,20999,20428,19228,18058,17066
2007,11,26,16333,15516,15571,15564,16296,18111,21200,21062,19829,19419,19083,18942,18639,18760,18004,18461,19416,21503,21935,21535,20445,18758,16446,14395
2007,11,27,13234,12830,12446,12593,13436,15668,18694,19081,18070,16643,15816,15275,14591,14329,13793,14131,15520,19156,21968,22381,22499,21683,20252,18850
2007,11,28,18084,18055,18234,18695,19797,22541,26401,26330,23189,20238,18040,16256,15334,14905,14473,14917,16427,20074,22315,22833,22525,22019,20762,19207
2007,11,29,18883,19302,19577,20381,21294,23685,26695,26152,24229,22872,21298,18280,15877,15034,14662,14677,15970,19155,21088,21904,21993,21448,19957,18731
2007,11,30,18184,18589,19163,19995,21749,24274,28108,27785,24699,21520,19397,17314,15911,15063,14512,15085,16838,20729,22535,23155,23657,23448,22433,21089
2007,12,1,20381,19867,19627,19682,20223,21139,22779,24600,25178,23007,20511,18303,17076,16388,15747,16200,17214,20349,21488,21808,21309,20728,19577,18347
2007,12,2,17703,17453,17706,18317,19389,20364,22266,24590,25949,25944,24148,22535,21382,20840,20406,20897,22087,23643,23893,23569,22534,20704,19057,16978
2007,12,3,15815,15261,15040,15080,15687,17323,20514,20614,19277,19225,18777,18027,17867,17702,17714,18903,21367,25883,28370,28626,28632,27430,25770,24050
2007,12,4,23421,23216,23301,23852,24982,27273,31144,30652,28466,25973,24510,23701,21992,20090,19255,19203,21989,25845,27985,28560,28150,27068,25353,24132
2007,12,5,23312,23330,23168,23378,23895,25614,28734,28781,26928,26326,25419,24736,24142,22480,20599,21069,23150,25680,27083,27393,26523,25243,23693,22160
2007,12,6,21649,22455,23322,24585,25881,28810,33321,33597,29760,26189,23573,21361,19466,18637,18070,19279,22096,26834,28944,30137,30820,30006,28771,27459
2007,12,7,27139,27038,27007,26659,26938,28387,31128,31136,30582,30142,28360,26882,24066,22606,22354,22620,23847,25464,25528,24941,24412,23307,21468,19693
2007,12,8,18425,18277,17850,17847,18314,19244,20757,22394,23717,23466,22290,20423,17991,16388,15888,15820,16909,19322,19677,19194,18332,17646,16291,14932
2007,12,9,13806,13174,13129,13110,13506,14401,15795,18127,19426,19238,18106,16239,15603,15143,15038,14970,16176,18594,19690,19845,19187,18333,16451,14888
2007,12,10,13882,13650,13340,13459,13941,15658,18913,18732,16553,15486,14730,14532,14030,13886,13853,13752,15287,18247,19611,19414,18889,17192,15237,12878
2007,12,11,11464,10962,10821,10865,11230,13037,16913,17410,16547,16253,15483,15235,14874,14071,13454,13640,14494,18122,20021,20139,19741,18739,16821,15291
2007,12,12,14261,14000,13777,14097,15050,16824,20208,19916,17580,15887,14858,14242,13694,13843,13630,13858,14770,17671,19083,18645,18324,17364,15140,13307
2007,12,13,11893,11690,11784,11955,12922,15127,18423,19562,18644,18296,18369,17814,17552,17188,16351,17254,19241,21728,22472,22262,22308,20729,18424,16657
2007,12,14,15641,15209,15249,15683,16867,19139,22882,23052,20546,18306,16500,15550,14799,14197,13816,14278,15629,19040,20408,20800,20954,20377,20006,18748
2007,12,15,17842,18068,18193,18303,18972,20187,22045,23685,25464,25925,25784,25568,25678,25736,25984,26556,27899,29877,29821,29540,28320,26707,25709,23874
2007,12,16,22669,21745,21862,20527,20813,21269,22326,24120,25835,25802,23019,20608,20577,19621,20570,20554,22212,28821,29578,29837,29896,29070,27624,26149
2007,12,17,25590,25641,25864,26038,27066,29194,32652,32538,29177,26675,24384,22525,20999,19877,19232,19630,22105,27336,30039,30628,31160,30006,28048,26249
2007,12,18,25768,25868,26197,26848,28067,30852,34605,34938,31338,27175,23984,21811,20455,18673,17918,17932,20770,25458,27419,27839,28165,26843,24895,23349
2007,12,19,22426,22382,22633,23018,24002,25873,29257,29093,27594,26219,24008,22749,20614,20245,18939,19105,20197,23758,25505,26035,26013,25384,24118,22471
2007,12,20,21831,22413,22785,23466,24986,27452,30516,30840,29311,24889,21585,19150,17590,16792,16057,16098,17743,21238,23422,24154,24308,23261,22006,20140
2007,12,21,19168,18786,19263,20196,21771,24039,26501,27800,27601,27929,27624,26593,25064,23844,22554,22600,23534,25770,26825,26641,25982,24927,22985,21092
2007,12,22,19847,18943,18499,18456,18793,19505,20687,22317,23687,24174,24029,23608,22927,21972,21593,21711,22823,24161,24157,23977,23259,22111,20982,19335
2007,12,23,17919,17138,16811,16792,16968,17662,19139,20886,23136,23656,22912,22126,21809,21089,20002,17511,17584,19872,21118,21439,21551,21358,20922,19600
2007,12,24,18832,18695,18859,19553,20552,21926,23855,25328,25745,24159,22292,21093,19396,18168,17720,17383,18016,20523,21482,21909,22037,22016,21410,20267
2007,12,25,18848,18064,17604,18086,18255,19063,20751,23240,24251,23122,21344,19816,18125,16725,16047,15803,16574,18958,20369,20818,21377,21285,20251,18853
2007,12,26,18208,18107,18130,18399,18954,20177,21812,22602,22904,23073,23053,22848,21556,20376,18608,18397,18830,22349,24479,24858,25424,25049,24105,22979
2007,12,27,22655,22591,22498,22240,22145,23139,24412,24374,24231,23009,21141,19060,16636,14984,14334,14103,15295,18687,20909,21536,21306,20638,19896,18519
2007,12,28,17908,18308,19020,19794,20920,22076,23563,23327,23072,22771,22561,22282,21744,20782,20622,21014,22521,24334,24635,24063,22725,21627,20189,18651
2007,12,29,17195,16531,15991,16059,16250,16830,17812,19280,20344,20867,20597,20172,19292,18137,17310,16722,17638,19633,20512,20475,20101,19315,18653,17592
2007,12,30,16164,15543,15608,15368,15425,15641,16941,18532,20967,22117,22198,22430,23157,23508,23501,23423,23489,24915,25056,24705,23807,22660,21089,19408
2007,12,31,18285,18396,18814,19659,20676,22654,25042,25915,25825,23358,20498,18980,17501,16342,15863,15874,17215,20863,23159,22948,22794,22287,21714,21131
2008,1,1,20612,20166,20077,20664,20805,21264,21704,22399,23524,23813,22545,21623,20591,19532,19364,19784,21063,25237,27180,27459,27984,27112,26282,25827
2008,1,2,25787,26544,27789,29408,31664,34807,38613,39001,37533,37023,35201,32013,29235,27786,27427,27942,30726,35765,37892,38230,37839,36602,35521,34163
2008,1,3,33787,33921,34659,35422,36913,39546,42872,42621,38962,35397,32449,29388,26642,25064,23761,23887,25955,30685,33455,34834,34930,34330,32585,32114
2008,1,4,32359,32702,33558,34550,36307,38928,42504,42784,38728,33461,28980,25530,22129,20177,19149,18900,20959,24974,27284,27630,27665,27297,26386,24911
2008,1,5,24454,24393,24743,24881,25424,26478,28237,30056,30338,29736,28365,25222,22292,19924,18406,19066,20748,23065,23875,23582,23246,22209,20774,19584
2008,1,6,18501,18016,17829,17892,17970,18685,20269,22221,23786,23706,22353,19599,17967,16747,15713,15580,16091,18721,20006,19808,19357,18217,17190,16003
2008,1,7,15618,15886,16389,16946,18331,20759,23645,23360,21609,19847,17647,16067,14715,14291,13759,13699,14509,17069,18999,18900,18347,17332,15231,13655
2008,1,8,12685,12392,12377,12565,13607,15963,19787,20532,18893,17170,16089,15340,14508,14275,14217,13879,15126,17675,19217,19502,19141,17769,15942,14623
2008,1,9,13379,12790,12419,12096,12436,14146,16941,17415,15953,15187,14934,14333,14218,13996,13651,13681,14584,17146,19226,19868,19571,18853,17740,16579
2008,1,10,16184,16295,16509,16651,17961,20268,23820,24035,21961,21094,20569,20323,19975,19787,20146,21015,22584,24769,25832,25373,24529,23047,21124,19048
2008,1,11,17893,17652,17341,17580,18223,20100,23389,23417,21520,20526,19760,18076,15723,14998,14298,14468,15328,17819,19718,20129,20008,19301,18335,17225
2008,1,12,16831,16778,16830,17657,18953,20427,22817,25070,26223,23530,21349,20034,18510,17490,16583,16422,17609,20087,21589,21820,21562,21029,20111,19773
2008,1,13,19521,19378,19915,20631,21303,22175,23849,25873,27213,26448,24072,22837,22026,21464,20297,20269,19689,22247,24785,25212,25178,24059,23414,22386
2008,1,14,22570,23353,24084,24838,25692,27541,31178,30247,27432,24380,22857,21856,20162,19257,19427,20758,22392,25949,28566,28978,28607,27748,26032,24421
2008,1,15,23593,23637,23968,24249,25076,27386,30730,30672,28896,27077,27002,25324,23472,22255,21533,21870,23636,27662,30385,30955,30559,29473,28369,26731
2008,1,16,26043,26307,26600,27044,28101,30574,34536,34780,31394,27833,24640,22308,20372,20056,20509,21266,23186,26072,27664,27775,27276,25966,24834,23270
2008,1,17,22469,21968,22150,22349,23324,25158,27243,28796,30261,30381,30432,30077,30085,29591,29374,29558,30064,31585,31630,30820,29438,28018,26095,24674
2008,1,18,23830,23680,24010,24580,25499,27048,29082,30005,29598,26382,23637,21510,19738,18243,17141,16981,18241,21333,23737,24203,24515,23797,22951,21812
2008,1,19,21080,20713,20657,20706,20895,21569,22937,24534,26145,26698,26381,25437,24593,24429,24370,25152,25761,27306,28007,27485,26794,25720,24468,23336
2008,1,20,23091,23352,24207,26475,28826,31517,34889,38495,39757,37698,34622,32320,30472,28918,27632,27322,28632,32370,35494,36347,36254,35872,36007,35451
2008,1,21,35485,36396,37339,38762,40163,42525,44831,45427,42016,37222,33546,29759,26821,24547,23115,22457,23770,28174,32071,32674,32907,32223,31376,30421
2008,1,22,30003,29843,29603,29299,29821,31642,34123,33873,31467,30614,28741,27630,26884,25752,24848,24753,24748,26767,28385,27789,27087,25831,23922,22381
2008,1,23,21915,21806,22063,22774,23861,25913,29327,29494,26478,22729,20660,19197,17844,16810,15932,16145,17613,21458,24265,25380,25871,26042,24586,24149
2008,1,24,23904,24944,25925,27034,28793,31479,35304,34922,32352,30354,27380,23651,21889,20474,20477,21152,23188,27254,30563,31627,32616,32750,31325,30474
2008,1,25,30725,31513,32510,33407,35224,38304,42255,42619,38246,33746,29974,27206,23896,21690,20087,19921,21416,25242,28773,29827,29823,29167,28378,27644
2008,1,26,26617,26030,26033,25812,26014,26753,28162,29443,30371,29951,28231,25806,23357,20333,19283,20621,21620,23497,24690,24498,24197,23374,22608,21849
2008,1,27,21405,21497,21526,21623,22263,23119,24978,27175,28736,26328,23388,21557,20233,18952,17583,17412,18015,20726,23279,24062,24085,23164,22636,22019
2008,1,28,21802,22274,23317,24353,26098,28916,32866,33277,29625,25430,21726,19378,17325,15914,14942,14673,15712,18887,21937,23173,22931,22433,20951,19308
2008,1,29,18577,18341,18230,18410,19543,21438,24731,24770,23158,21158,19713,18728,17657,17419,16991,16836,17735,19982,21854,22063,21483,20149,17994,16246
2008,1,30,15601,15378,15449,15450,16038,18270,22518,24413,23234,21882,21069,19896,18609,17938,16967,16983,18432,21527,24757,26123,26681,26464,24819,24228
2008,1,31,24073,24584,25449,26428,27904,31002,34959,35344,31392,27214,23755,21748,20967,20944,20002,19524,20020,22796,26014,26244,25590,24490,23275,21975
2008,2,1,21321,21288,21685,22574,24173,26344,28743,30029,30703,30497,30169,29904,29060,27916,25924,24158,23447,25938,28475,28043,26731,25579,24234,22771
2008,2,2,22132,22062,22379,23123,24291,25569,27285,29490,30243,27324,24026,20873,18752,17280,15921,15560,16133,17688,20360,20934,21191,20876,20545,20218
2008,2,3,19991,20286,20602,20652,20959,21650,23390,25167,26262,23909,20241,18041,16850,16389,16184,16141,16543,18237,19472,18792,18877,17697,17636,16349
